标题,小区名,位置,标签,关注人数,发布时间,房间类型,面积,朝向,装修,楼层,年份,楼况,总价,单价
满五唯一 带100平大平台 税费低,锦绣新天地 ,新塘南,VR看装修 房本满五年,0,一年前发布,4室2厅,102.55平米,南,精装,低楼层(共15层),2011年,塔楼,2398000.0,23384
顶复大四房，三层设计，空间明亮，一楼带房间，近地铁,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年 随时看房,1,一年前发布,4室2厅,93.28平米,南,其他,高楼层(共13层),2019年,板楼,1880000.0,20155
中航城二期 南向看河4房 高标精装 高层,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年 随时看房,8,一年前发布,4室2厅,109.98平米,南西南,精装,中楼层(共13层),2019年,板塔结合,2680000.0,24369
全新复式四房  视野非   常美好  南向望花园   安静,品秀星图 ,新塘北,VR房源 房本满两年,0,6个月以前发布,4室2厅,104.51平米,南,其他,中楼层(共50层),,塔楼,3370000.0,32246
央企保利品质复式户型 东南向楼层好 实用率高,保利平方花园 ,永宁,VR房源 房本满两年,1,8个月以前发布,4室2厅,104.49平米,南,精装,中楼层(共16层),,塔楼,1250000.0,11963
新世纪广汇尊府 复式南向4房 全新未住,广汇尊府 ,凤凰城,近地铁 VR房源 随时看房,0,一年前发布,4室2厅,92.75平米,北,精装,中楼层(共56层),,塔楼,3270000.0,35257
地铁口300米，看小区园林，全新四房未入住,大华东郡府 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,1个月以前发布,4室1厅,99.37平米,南,其他,中楼层(共24层),,板塔结合,1250000.0,12580
保利央企 复式大四房 使用率高 包全屋家私电器,保利立方花园 ,永宁,VR房源 房本满两年,0,6个月以前发布,4室1厅,95.8平米,南,其他,高楼层(共17层),2018年,板塔结合,1216000.0,12694
全新未住复式四房两卫一厅望城际景色,广汇尊府 ,凤凰城,近地铁 VR房源 随时看房,0,1个月以前发布,4室2厅,93.3平米,北,精装,中楼层(共56层),2022年,塔楼,3164000.0,33913
翡翠16期天赋 南向安静望花园三房 全新保养 随时可看,香江天赋 ,凤凰城,VR看装修 房本满两年 随时看房,0,30,4室2厅,101.88平米,南,精装,中楼层(共32层),,塔楼,1900000.0,18650
房子看园区风景，楼层好，视野广阔，采光好交通便利,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,8个月以前发布,4室1厅,99平米,南,简装,低楼层(共33层),,塔楼,1480000.0,14950
保利中航城  4房望西福河  景观好  业主诚心卖,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年,0,一年前发布,4室2厅,109.99平米,东南,精装,中楼层(共13层),2019年,板楼,1700000.0,15456
精装四房，凤岗站500米，位于教育城板块,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年,0,一年前发布,4室2厅,110平米,南,精装,低楼层(共13层),,板楼,2200000.0,20000
保利I立方低楼层南向望岭南悦府全屋定制拎包入住,保利立方花园 ,永宁,VR房源 房本满两年 随时看房,0,3个月以前发布,4室1厅,95.62平米,南,精装,低楼层(共17层),2018年,塔楼,1100000.0,11504
地铁口商铺，即买即可以出租，XINGJIABI个高,增城万达广场 ,增城区府,近地铁 VR看装修 随时看房,0,3个月以前发布,1室0厅,92.83平米,南,其他,低楼层(共3层),,板塔结合,1150000.0,12389
复试高楼层南向，风景好，采光充足，保养好,中海联睿品 ,新塘北,VR房源 房本满两年 随时看房,0,9个月以前发布,4室2厅,92.21平米,南,其他,中楼层(共32层),,板楼,1850000.0,20063
次新小区 复式4房  诚心出 看房方便 新塘客运站旁,中海联睿品 ,新塘北,VR房源 房本满两年 随时看房,0,7个月以前发布,4室2厅,95.92平米,北,精装,低楼层(共32层),,塔楼,1380000.0,14387
格局方正 实用，户型设计合理，中楼层。采光不错.,中海联智汇城 ,新塘北,房本满两年 随时看房,12,一年前发布,1室1厅,28.91平米,南北,其他,低楼层(共21层),2017年,塔楼,165000.0,5708
教育城板块，地铁21号线，复式精装单边位，实用率大,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满五年,8,一年前发布,4室2厅,109.6平米,南,精装,中楼层(共13层),2018年,板楼,2550000.0,23267
精装四房，小区中间，凤岗站500米，位于教育城板块,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,4,一年前发布,4室2厅,108.12平米,南,其他,低楼层(共13层),2018年,板楼,1600000.0,14799
科教城板块 地铁21号线凤岗站旁 南向 复式精装修四房,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满五年 随时看房,6,一年前发布,4室2厅,108平米,南,其他,中楼层(共13层),2018年,板楼,2660000.0,24630
纯南向，地铁口上盖，小区配套齐全,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,一年前发布,4室2厅,109.99平米,南,精装,高楼层(共13层),2019年,板楼,1574000.0,14311
保利立方花园单位中楼层 望园林 全新未入住安静视野好,保利立方花园 ,永宁,VR房源 房本满两年 随时看房,0,3个月以前发布,4室2厅,95.62平米,南,精装,中楼层(共17层),2018年,塔楼,1230000.0,12864
21号线旁  全新未住 精装四房 中高楼层  舒适方正,御溪世家 ,中新镇,近地铁 VR看装修 随时看房,0,一年前发布,4室2厅,101.27平米,东南,精装,中楼层(共33层),2022年,塔楼,2300000.0,22712
"本房为复式户型,户型实用，小区物业管理完善",保利立方花园 ,永宁,VR看装修 房本满两年,0,一年前发布,4室2厅,95.53平米,南北,精装,低楼层(共26层),2018年,塔楼,1288000.0,13483
复式4房，视野无遮挡 望江河 业主诚心出 地铁盘,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年,5,一年前发布,4室2厅,108.22平米,南,精装,高楼层(共13层),2018年,板楼,1930000.0,17835
近凤岗快线，保利复式四房，园林环境佳,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,3,一年前发布,4室1厅,108.22平米,南,其他,低楼层(共13层),2018年,板楼,1930000.0,17835
科教城板块 21号线凤岗站旁 保利中航城 复式南向四房,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年,0,一年前发布,4室2厅,108平米,南,精装,低楼层(共13层),,板塔结合,1645000.0,15232
精装往河，凤岗站800米，位于教育城板块,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满五年 随时看房,18,一年前发布,4室2厅,108.22平米,南,精装,高楼层(共26层),2018年,板楼,1800000.0,16633
地铁口小小之家，区内配套成熟，,新都盛世名门宏城汇 ,白江,近地铁 VR看装修 房本满五年,0,10个月以前发布,1室0厅,27.92平米,南,精装,高楼层(共21层),2012年,塔楼,478000.0,17121
花园中间 位置安静 带阁楼 业主有心卖,新康花园 ,白江,VR看装修 房本满五年,2,5个月以前发布,4室2厅,108.9平米,南,精装,高楼层(共11层),塔楼,,1430000.0,13132
房子看园区风景，楼层好，视野广阔，采光好交通便利,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,1,9个月以前发布,4室2厅,102.61平米,南,毛坯,中楼层(共34层),塔楼,,1200000.0,11695
保利大4房，楼下阳台可以扩出小部分，实用率高。,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年,1,一年前发布,4室2厅,109.47平米,南,其他,低楼层(共26层),板楼,2018年,1560000.0,14251
保利中航城二期 4室2厅 南,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,一年前发布,4室2厅,93.31平米,南,精装,高楼层(共13层),板塔结合,2019年,1750000.0,18755
方便看房，总*低，产权清晰  业主诚心放卖,金色港湾 ,新塘南,VR看装修 房本满五年,1,一年前发布,1室0厅,25.6平米,东,精装,低楼层(共7层),塔楼,2006年,423000.0,16524
房子看园区风景，楼层好，视野广阔，采光好交通便利,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,一年前发布,4室1厅,101.03平米,南,精装,中楼层(共33层),塔楼,,1297000.0,12838
御溪世家四房两卫南向采光好楼层高近地铁,御溪世家 ,中新镇,近地铁 VR看装修 随时看房,0,9个月以前发布,4室2厅,100.21平米,东南南西南,精装,高楼层(共18层),塔楼,,1840000.0,18362
此房阳台望小区风景，后背靠山，楼层好，视野广阔,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,一年前发布,4室2厅,98.84平米,南,精装,高楼层(共34层),塔楼,,1890000.0,19122
格局好、低楼层、视野宽阔、采光充足、配套设施齐全,万科春风十里 ,朱村,近地铁 VR房源 房本满两年,0,一年前发布,4室2厅,100.85平米,南,毛坯,低楼层(共33层),塔楼,,1738000.0,17234
大四房 复式洋房 带装修 看房便利,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,一年前发布,4室2厅,101.05平米,南,其他,高楼层(共33层),塔楼,,1530000.0,15142
保利中航城复式顶楼享受三层空间,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,4,一年前发布,4室2厅,92.72平米,南,精装,高楼层(共26层),板楼,2018年,1450000.0,15639
此房满2年 近广园 可以谈 随时看房,中海联睿品 ,新塘北,VR房源 房本满五年 随时看房,0,5个月以前发布,4室2厅,95.92平米,北,简装,低楼层(共32层),塔楼,2018年,1580000.0,16473
业主诚意出，看花园安静舒适，南向大四房,保利平方花园 ,永宁,VR房源 房本满两年,0,2个月以前发布,4室2厅,104.49平米,南,精装,高楼层(共16层),塔楼,,1300000.0,12442
沙村地铁 尚东阳光 五街4房2卫，精装修,尚东阳光 ,沙村,近地铁 VR看装修 房本满五年,0,2个月以前发布,4室2厅,108.46平米,北南,其他,高楼层(共32层),塔楼,2016年,1880000.0,17334
精美的复式  地铁口   采光空气好,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,3,一年前发布,4室2厅,94平米,南,精装,高楼层(共26层),板楼,2019年,2300000.0,24469
碧桂园中心四房高楼层风景佳精装修,碧桂园中心 ,增城区府,近地铁 VR看装修 房本满两年 随时看房,0,一年前发布,4室2厅,108.07平米,东北北,精装,高楼层(共47层),塔楼,,2050000.0,18970
开发区满2年 税费低 保利央企物业 南向大四房,保利平方花园 ,永宁,VR房源 房本满两年,0,10个月以前发布,4室2厅,108.67平米,南北,其他,低楼层(共16层),塔楼,,1700000.0,15644
央企保利物业，经典四房 户型实用,保利立方花园 ,永宁,VR房源 房本满五年,0,6个月以前发布,4室1厅,93.14平米,南,精装,高楼层(共31层),塔楼,2017年,1100000.0,11811
业主诚意出手！楼层、朝向、户型、没得挑！,保利立方花园 ,永宁,VR房源 房本满两年,1,一年前发布,4室2厅,97.93平米,南,其他,高楼层(共17层),塔楼,2018年,1500000.0,15318
保利花园  精装四房  高楼层  对流户型  通风采光好,保利平方花园 ,永宁,VR房源 房本满两年,0,一年前发布,4室2厅,104.3平米,南,精装,高楼层(共16层),暂无数据,,1500000.0,14382
水电广场 新塘白江站 大润发凯达尔,水电广场 ,白江,近地铁 VR房源 房本满两年,2,6个月以前发布,4室2厅,99.34平米,东北,精装,高楼层(共31层),塔楼,,1690000.0,17013
富雅都市华庭 满5唯一 税费低 可谈,富雅都市华庭 ,新塘北,VR看装修 房本满五年 随时看房,3,一年前发布,4室2厅,105.16平米,北,精装,中楼层(共11层),塔楼,2014年,1350000.0,12838
业主诚意出手，少有复式户型。物业好,保利立方花园 ,永宁,VR房源 房本满两年 随时看房,0,一年前发布,4室2厅,95.81平米,南,其他,低楼层(共17层),塔楼,2018年,1200000.0,12525
天赋南向四房  中高楼层  望别墅景观   低税费,香江天赋 ,凤凰城,VR房源 房本满两年,1,8个月以前发布,4室2厅,95.35平米,南,精装,中楼层(共29层),塔楼,,1990000.0,20871
保利平方南北对流4房  满两年税少 采光通风好 看花园,保利平方花园 ,永宁,VR看装修 房本满两年 随时看房,0,5个月以前发布,4室2厅,94.98平米,南,精装,低楼层(共32层),塔楼,2019年,1188000.0,12508
翡翠绿洲  湖绣苑  复式四房 证过五唯一,翡翠绿洲湖绣苑 ,凤凰城,VR看装修 房本满五年 随时看房,42,一年前发布,4室2厅,95.8平米,西南,其他,高楼层(共25层),塔楼,2015年,1850000.0,19312
东方名都的交通出行便利，地铁13号线白江地铁站,东方名都花园 ,白江,近地铁 VR房源 房本满两年 随时看房,1,3个月以前发布,4室2厅,109.12平米,南,其他,27层,塔楼,,2280000.0,20895
新塘TOD标杆住宅，新世界广汇尊府；高层；视野景观好,广汇尊府 ,凤凰城,近地铁 VR房源,0,5个月以前发布,4室2厅,103.36平米,南,精装,低楼层(共56层),塔楼,,3500000.0,33863
香江天赋 实用平层四房 户型方正 小区内环境优美,香江天赋 ,凤凰城,VR看装修,0,5个月以前发布,4室2厅,102.2平米,南,其他,低楼层(共26层),塔楼,,2143000.0,20969
此房南北对流，格局楼层好，视野宽阔，采光充足,香江天赋 ,凤凰城,VR看装修 随时看房,1,5个月以前发布,4室2厅,101.87平米,南北,精装,中楼层(共32层),塔楼,,2080000.0,20419
新塘住宅 新世界广汇尊府 复式4房 全新未住 高档,广汇尊府 ,凤凰城,近地铁 VR房源 房本满两年 随时看房,0,4个月以前发布,4室2厅,100.71平米,南,其他,高楼层(共56层),塔楼,,3480000.0,34555
保利大4房，楼下阳台可以扩出小部分，实用率高。,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年,1,一年前发布,4室2厅,109.47平米,南,其他,低楼层(共26层),板楼,2018年,1560000.0,14251
碧桂园中心四房高楼层风景佳精装修,碧桂园中心 ,增城区府,近地铁 VR看装修 房本满两年 随时看房,0,一年前发布,4室2厅,108.07平米,东北北,精装,高楼层(共47层),塔楼,,2050000.0,18970
保利花园  精装四房  高楼层  对流户型  通风采光好,保利平方花园 ,永宁,VR房源 房本满两年,0,一年前发布,4室2厅,104.3平米,南,精装,高楼层(共16层),暂无数据,,1500000.0,14382
业主诚意出手！楼层、朝向、户型、没得挑！,保利立方花园 ,永宁,VR房源 房本满两年,1,一年前发布,4室2厅,97.93平米,南,其他,高楼层(共17层),塔楼,2018年,1500000.0,15318
品秀星图复式四房，全新没住过，看房随时安排,品秀星图 ,新塘北,近地铁 VR房源 房本满两年 随时看房,0,5个月以前发布,4室2厅,104.27平米,北,精装,低楼层(共50层),塔楼,,2390000.0,22922
中航城顶层复式5房2卫，使用150方，进地铁口,保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满两年,4,一年前发布,4室2厅,91.94平米,南,其他,高楼层(共27层),塔楼,2018年,1450000.0,15772
东南向精装全新四房格局好楼层好视野好采光好朝向好,御溪世家 ,中新镇,近地铁 VR看装修,0,22,4室2厅,101平米,南北,精装,中楼层(共33层),塔楼,,1850000.0,18317
"保利中航城婚房/刚改均,看花园，无抵押",保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满两年,0,19,4室2厅,103.45平米,南,其他,低楼层(共27层),塔楼,2018年,1450000.0,14017
保利中航城花园一期 4室2厅 东南,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满五年 随时看房,1,一年前发布,4室2厅,108.12平米,东南,精装,中楼层(共13层),板楼,2018年,1680000.0,15539
南北通透无遮挡采光好空气对流 全屋家电家具,保利中海金地·大国璟 ,荔城西区,VR看装修 房本满两年,0,1个月以前发布,4室2厅,97.05平米,南北,其他,低楼层(共29层),塔楼,,1590000.0,16384
科教城 保利中航城 4房复式 南北对流,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,3,一年前发布,4室2厅,109.57平米,南,其他,高楼层(共13层),板楼,2019年,1450000.0,13234
此房证满五，近地铁，采光好，税费少，景观好.,恒大山水城 ,中新镇,VR看装修 房本满五年 随时看房,3,5个月以前发布,1室1厅,26.84平米,北,精装,低楼层(共18层),板塔结合,2008年,398000.0,14829
21号线凤岗快线站 一线河景  中间位置,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年,4,一年前发布,4室2厅,108.52平米,东南,精装,低楼层(共13层),板楼,2018年,1760000.0,16219
楼栋间距宽敞，采光视野好，近地铁口,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年,2,一年前发布,4室1厅,108.12平米,东南,精装,低楼层(共13层),板楼,2018年,1600000.0,14799
尚东阳光 4室1厅 南 北,尚东阳光 ,沙村,近地铁 VR看装修 房本满五年,1,20,4室1厅,108.46平米,南北,其他,低楼层(共32层),塔楼,2016年,1600000.0,14752
中海联睿品 4室2厅 南,中海联睿品 ,新塘北,VR房源 房本满两年 随时看房,0,2个月以前发布,4室2厅,93.19平米,南,其他,高楼层(共32层),塔楼,,1270000.0,13629
小4房，自己住，房子保养很好，望花园南向,品秀星图 ,新塘北,近地铁 VR看装修,5,6个月以前发布,4室2厅,105.78平米,南,其他,低楼层(共22层),暂无数据,,2200000.0,20798
品秀星图复式四房  视野开阔，中间楼层 看房方便,品秀星图 ,新塘北,VR房源 房本满两年,2,6个月以前发布,4室2厅,104.95平米,东北,精装,中楼层(共47层),塔楼,,2350000.0,22392
中海联睿品 4室2厅 南,中海联睿品 ,新塘北,VR房源 房本满两年,0,1个月以前发布,4室2厅,96.56平米,南,精装,中楼层(共32层),塔楼,,1300000.0,13464
科教城板块 凤岗快线 保利中航城 南向复式四房,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年,0,5个月以前发布,4室2厅,109.47平米,南,简装,高楼层(共13层),板楼,2019年,1400000.0,12789
开发区保利央企 复式大四房 使用率高 看花园 动静分明,保利立方花园 ,永宁,VR房源 房本满两年 随时看房,0,6个月以前发布,4室2厅,90.67平米,北,精装,中楼层(共17层),塔楼,2019年,1130000.0,12463
业主诚意出手，欢迎带看。采光、楼层佳,保利平方花园 ,永宁,VR房源 房本满两年,0,一年前发布,4室2厅,94.98平米,南北,其他,低楼层(共32层),塔楼,2019年,1200000.0,12635
四房两卫 中高楼层 通风及采光都不错,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,9个月以前发布,4室2厅,98.68平米,北南,其他,中楼层(共34层),塔楼,,1400000.0,14188
该房为小区中间楼栋，中高楼层，景观视野开阔,保利中海金地·大国璟 ,荔城西区,VR看装修 房本满两年 随时看房,4,8个月以前发布,4室1厅,96.97平米,西南,精装,高楼层(共33层),塔楼,,1370000.0,14129
凤岗地铁口500米，正南向，平层大四房，中楼层,保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满两年,0,一年前发布,4室2厅,104.02平米,南,精装,中楼层(共23层),塔楼,2018年,1600000.0,15382
业主诚心出手！标准户型！南向！采光好！,保利立方花园 ,永宁,VR房源 房本满两年,1,一年前发布,4室2厅,97.72平米,南,精装,高楼层(共17层),塔楼,2019年,1250000.0,12792
品秀星图复式四房3卫，中层视野开阔，精装保养好,品秀星图 ,新塘北,VR房源,2,6个月以前发布,4室2厅,104.14平米,南,其他,中楼层(共50层),塔楼,,3500000.0,33609
此房楼层好，视野开阔，采光充足，配套设施齐全,品秀星图 ,新塘北,VR房源,1,3个月以前发布,4室1厅,104.75平米,东南,精装,中楼层(共47层),塔楼,,2550000.0,24344
小户型低总*，压力小，可出租，户型实用,长风国际公寓 ,新塘北,房本满两年 随时看房,5,一年前发布,1室0厅,29.12平米,南,简装,高楼层(共28层),板楼,2019年,220000.0,7555
东方名都，东南向复式四房，次新房,东方名都花园 ,白江,近地铁 VR房源 房本满两年,5,11个月以前发布,4室2厅,107.08平米,东南,精装,28层,塔楼,,2050000.0,19145
房子看园区风景，楼层好，视野广阔，采光好交通便利,万科春风十里 ,朱村,近地铁 VR房源 房本满五年 随时看房,0,一年前发布,4室2厅,99平米,南,其他,高楼层(共33层),塔楼,,1195000.0,12071
中航城精装复式带阁楼五房  凤岗地铁站600五,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,4,一年前发布,4室2厅,92.72平米,南,其他,高楼层(共26层),板楼,2018年,1380000.0,14884
复式1+3 建筑面积有多少，使用面积就有多少 层高5.8,保利中航城二期 ,朱村,近地铁 VR房源 房本满五年 随时看房,2,一年前发布,4室2厅,108.98平米,南北,精装,低楼层(共13层),板塔结合,2020年,1760000.0,16150
地铁口旁凤岗快线1站黄埔2站科学城5站到天河南向望河,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年,0,一年前发布,4室2厅,109.98平米,南,精装,低楼层(共13层),板楼,2019年,2000000.0,18186
中航城四房两卫，看西福河，中高楼层南向,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,一年前发布,4室2厅,109.99平米,南,精装,中楼层(共13层),板楼,,1780000.0,16184
中航城2期三代同堂宜居4房高层单位,保利中航城二期 ,朱村,近地铁 VR房源 房本满五年,24,一年前发布,4室2厅,108.64平米,南,精装,中楼层(共13层),板楼,2019年,1990000.0,18318
业主诚意出，户型方正，南北通透，房龄新,中海联睿品 ,新塘北,VR看装修 房本满两年 随时看房,1,一年前发布,4室2厅,108.08平米,南北,精装,低楼层(共33层),塔楼,,1450000.0,13416
南向户型，大四房使用率好，格局新,万科春风十里 ,朱村,近地铁 VR房源 房本满两年,0,一年前发布,4室2厅,102.5平米,南,精装,低楼层(共33层),塔楼,,2300000.0,22440
复式四房三卫105平 实用面积大，业主自住全屋定制装修,品秀星图 ,新塘北,近地铁 VR房源 房本满两年,0,10个月以前发布,4室2厅,101.54平米,南北,精装,中楼层(共50层),塔楼,,2820000.0,27773
保利中航城二期四房两卫，诚意出,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年,0,10个月以前发布,4室1厅,109.98平米,南,精装,低楼层(共13层),板塔结合,,1880000.0,17095
凤岗地铁口 朝阳南向平层四房 业主诚心卖 方便看房,保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满两年,0,一年前发布,4室2厅,103.54平米,东南,精装,高楼层(共27层),塔楼,2019年,1900000.0,18351
四房两卫 中高楼层 通风及采光都不错,万科春风十里 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,9个月以前发布,4室2厅,98.68平米,北南,其他,中楼层(共34层),塔楼,,1400000.0,14188
保利中航城南北对流复式，精装四房两卫,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年,0,6个月以前发布,4室2厅,109.98平米,东南,精装,中楼层(共13层),板塔结合,,1650000.0,15003
使用率高，户型实用，视野开阔无遮挡,保利立方花园 ,永宁,VR房源 房本满两年,0,8个月以前发布,4室2厅,91.19平米,北,精装,低楼层(共17层),暂无数据,2018年,1200000.0,13160
此小区是刚交楼的新楼盘、密度不高、户型方正、大三房,时代名著(增城) ,朱村,近地铁 VR看装修 房本满两年,1,6个月以前发布,4室2厅,106平米,南,其他,低楼层(共30层),塔楼,,2100000.0,19812
此房楼层好，视野开阔，采光充足，配套设施齐全,品秀星图 ,新塘北,VR房源,1,3个月以前发布,4室1厅,104.75平米,东南,精装,中楼层(共47层),塔楼,,2550000.0,24344
品秀星图复式四房3卫，中层视野开阔，精装保养好,品秀星图 ,新塘北,VR房源,2,6个月以前发布,4室2厅,104.14平米,南,其他,中楼层(共50层),塔楼,,3500000.0,33609
凤岗地铁口500米，正南向，平层大四房，中楼层,保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满两年,0,一年前发布,4室2厅,104.02平米,南,精装,中楼层(共23层),塔楼,2018年,1600000.0,15382
该房为小区中间楼栋，中高楼层，景观视野开阔,保利中海金地·大国璟 ,荔城西区,VR看装修 房本满两年 随时看房,4,8个月以前发布,4室1厅,96.97平米,西南,精装,高楼层(共33层),塔楼,,1370000.0,14129
中海联复式4房  全新未住过  随时可以看房,中海联睿品 ,新塘北,VR房源 房本满两年 随时看房,0,2个月以前发布,4室2厅,92.63平米,南,其他,低楼层(共32层),板楼,,1790000.0,19325
品秀星图复式四房  望湿地公园  视野无遮挡,品秀星图 ,新塘北,近地铁 VR房源 房本满两年,2,5个月以前发布,4室2厅,105.09平米,西北,精装,高楼层(共50层),塔楼,,2450000.0,23314
四房两厅两卫 位置安静，通风很好，使用率高。,保利立方花园 ,永宁,VR房源 房本满两年 随时看房,0,3个月以前发布,4室2厅,95.62平米,东南南,精装,高楼层(共17层),塔楼,2018年,1180000.0,12341
复试房全新没有住过，业主诚心卖,品秀星图 ,新塘北,近地铁 VR房源,0,8个月以前发布,4室1厅,105.09平米,南,其他,高楼层(共50层),塔楼,,3000000.0,28547
科教城的南向3房楼层好视野景观好,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满五年,0,8个月以前发布,4室2厅,94.03平米,南,其他,中楼层(共13层),板楼,2018年,1400000.0,14889
凤岗站地铁口旁，保利中航城，南北对流四房。,保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满五年,1,7个月以前发布,4室2厅,104.02平米,南,精装,低楼层(共23层),塔楼,2018年,1300000.0,12498
南北通透无遮挡采光好空气对流 全屋家电家具,保利中海金地·大国璟 ,荔城西区,VR看装修 房本满两年,0,1个月以前发布,4室2厅,97.05平米,南北,其他,低楼层(共29层),塔楼,,1590000.0,16384
业主诚心出手！标准户型！南向！采光好！,保利立方花园 ,永宁,VR房源 房本满两年,1,一年前发布,4室2厅,97.72平米,南,精装,高楼层(共17层),塔楼,2019年,1250000.0,12792
保利中航城 凤岗快线站精装单边位四房 业主很有诚意出,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,1,一年前发布,4室2厅,109.6平米,南,精装,中楼层(共13层),板楼,2018年,1950000.0,17792
格局楼层好，视野宽阔，采光充足，配套齐全,长风国际公寓 ,新塘北,房本满两年 随时看房,2,一年前发布,1室1厅,29.13平米,南,精装,中楼层(共21层),板楼,2019年,230000.0,7896
凤岗地铁口500米，正南向，平层大四房，中楼层,保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满两年,0,一年前发布,4室2厅,104.02平米,南,精装,中楼层(共23层),2018年,塔楼,1600000.0,15382
该房为小区中间楼栋，中高楼层，景观视野开阔,保利中海金地·大国璟 ,荔城西区,VR看装修 房本满两年 随时看房,4,8个月以前发布,4室1厅,96.97平米,西南,精装,高楼层(共33层),,塔楼,1370000.0,14129
此房楼层好，视野开阔，采光充足，配套设施齐全,品秀星图 ,新塘北,VR房源,1,3个月以前发布,4室1厅,104.75平米,东南,精装,中楼层(共47层),,塔楼,2550000.0,24344
品秀星图复式四房3卫，中层视野开阔，精装保养好,品秀星图 ,新塘北,VR房源,2,6个月以前发布,4室2厅,104.14平米,南,其他,中楼层(共50层),,塔楼,3500000.0,33609
房子看园区风景，楼层好，视野广阔采光好交通便利,万科春风十里 ,朱村,近地铁 VR看装修 房本满两年,0,9个月以前发布,4室2厅,101.95平米,南,精装,低楼层(共34层),,塔楼,1750000.0,17166
央企品牌21号快线安静1+2户型带主套带阁楼南向望河,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满五年,91,一年前发布,4室2厅,90.98平米,南,简装,高楼层(共13层),2018年,板楼,1550000.0,17037
凤岗双*达！南北对流！罕见复式单位！,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,49,一年前发布,4室2厅,108平米,南,精装,低楼层(共13层),2018年,板楼,1930000.0,17871
品秀星图复式四房  ，中层视野开阔  房子全新未住过,品秀星图 ,新塘北,近地铁 VR房源 房本满两年 随时看房,0,9个月以前发布,4室2厅,104.41平米,南,精装,中楼层(共50层),,塔楼,3400000.0,32564
东方名都，东南向复式四房，次新房,东方名都花园 ,白江,近地铁 VR房源 房本满两年,5,11个月以前发布,4室2厅,107.08平米,东南,精装,28层,,塔楼,2050000.0,19145
"保利中航城婚房/刚改均,看花园，无抵押",保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满两年,0,19,4室2厅,103.45平米,南,其他,低楼层(共27层),2018年,塔楼,1450000.0,14017
21号线凤岗快线站 一线河景  中间位置,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年,4,一年前发布,4室2厅,108.52平米,东南,精装,低楼层(共13层),2018年,板楼,1760000.0,16219
业主诚心出手！标准户型！南向！采光好！,保利立方花园 ,永宁,VR房源 房本满两年,1,一年前发布,4室2厅,97.72平米,南,精装,高楼层(共17层),2019年,塔楼,1250000.0,12792
