标题,小区名,位置,标签,关注人数,发布时间,房间类型,面积,朝向,装修,楼层,年份,楼况,总价,单价
雅居乐花城雅郡 4室2厅 南,雅居乐花城雅郡 ,铁路西,VR看装修,0,4个月以前发布,4室2厅,97.82平米,南,其他,低楼层(共28层),,塔楼,1500000.0,15335
地铁口，配套齐，首付少，总JIA低，带装修，保养良好,双赢如家公寓 ,铁路西,近地铁 VR看装修 房本满五年,4,一年前发布,1室0厅,29.38平米,南,其他,中楼层(共9层),2013年,塔楼,310000.0,10552
区府板块大四房，户型方正，装修保养好,紫薇丽都 ,新区,近地铁 VR看装修 房本满五年,1,3个月以前发布,4室2厅,101.22平米,北,简装,低楼层(共13层),2013年,塔楼,1990000.0,19661
馨泉花园复式房，层高6.2米，四房两厅两卫。,馨泉花园 ,新区,VR看装修 房本满五年 随时看房,0,一年前发布,4室2厅,94.01平米,北,毛坯,高楼层(共11层),,塔楼,1685000.0,17924
万虹花园精装3房，格局方正，采光好拎包记住 满五唯一,万虹花园 ,狮岭镇,VR房源 房本满五年,0,3个月以前发布,4室2厅,107.7平米,南北,其他,中楼层(共11层),2012年,塔楼,1030000.0,9564
班芙小镇大三房带主套南向带装修家电齐全采光好无遮挡,班芙小镇 ,狮岭镇,VR看装修 房本满五年,0,一年前发布,4室2厅,105.2平米,南,精装,中楼层(共18层),,塔楼,1258000.0,11959
越秀臻悦府 4室2厅 南,越秀臻悦府 ,镜湖大道,VR房源 房本满两年,2,3个月以前发布,4室2厅,99.13平米,南,精装,中楼层(共17层),,塔楼,2990000.0,30163
此房属于中楼层 户型方正采光好,自由人花园 ,镜湖大道,VR看装修 房本满五年,0,1个月以前发布,4室2厅,106.4平米,南,其他,低楼层(共32层),2017年,板楼,1990000.0,18704
自由人刚需多孩家庭选择 南北对流四房户型,自由人花园 ,镜湖大道,VR看装修 房本满两年,0,9个月以前发布,4室2厅,102.84平米,北,精装,中楼层(共33层),,塔楼,1800000.0,17503
豪利花园精装4房 高层采光好 业主诚意卖 保养很好,豪利花园 ,镜湖大道,VR看装修 房本满五年,2,一年前发布,4室2厅,91.7平米,西南,其他,高楼层(共16层),2014年,塔楼,1920000.0,20938
自由人四期 南北对流 精装修四房,自由人花园 ,镜湖大道,VR看装修 房本满两年,1,一年前发布,4室2厅,106.4平米,南,其他,高楼层(共32层),2017年,板楼,1750000.0,16448
自由人南北对流四房两卫  格局四正 方便看房,自由人花园 ,镜湖大道,VR看装修 房本满五年,1,8个月以前发布,4室2厅,102平米,南北,其他,低楼层(共33层),,塔楼,1880000.0,18432
此房楼层好 采光通透，视野开阔，空气流通，交通便利,绿地空港国际中心 ,镜湖大道,房本满两年 随时看房,0,一年前发布,1室1厅,25.76平米,西,精装,中楼层(共14层),2019年,塔楼,300000.0,11646
此房满五年，产权清晰，房屋实用面积大，南北对流,花城悦翠园 ,花山镇,VR房源 房本满五年 随时看房,0,10个月以前发布,4室1厅,109.22平米,北,其他,低楼层(共11层),,塔楼,1350000.0,12361
满5年唯一，房子精装修，保养好，电梯中楼层,花城悦翠园 ,花山镇,VR房源 房本满五年,2,一年前发布,4室2厅,99.88平米,北,精装,中楼层(共9层),2012年,塔楼,1400000.0,14017
二期南北对流高楼层 精装修4房,自由人花园 ,镜湖大道,VR房源 房本满五年 随时看房,1,3个月以前发布,4室1厅,100.75平米,南北,其他,高楼层(共33层),,塔楼,1680000.0,16675
五开间朝南复式、正规四房、满两年 看房方便,越秀臻悦府 ,镜湖大道,VR房源 房本满两年,0,17,4室2厅,100平米,南,精装,中楼层(共18层),,塔楼,2780000.0,27800
自由人花园 4室2厅 南,自由人花园 ,镜湖大道,VR看装修 房本满五年,0,4个月以前发布,4室2厅,100.28平米,南,精装,中楼层(共33层),2015年,塔楼,1760000.0,17551
自由人花园二期 配套成熟 中层 采光好 无遮挡 带装修,自由人花园 ,镜湖大道,VR看装修 房本满五年,0,一年前发布,4室2厅,102.72平米,南北,精装,中楼层(共33层),,塔楼,2550000.0,24825
豪利花园复式，南向，业主保养新，通风采光好,豪利花园 ,镜湖大道,VR看装修 房本满五年,1,9个月以前发布,4室2厅,95.52平米,南,精装,低楼层(共15层),2014年,暂无数据,3600000.0,37689
桐悦花园全新复式放卖，精装修可以拎包入住,桐悦花园 ,镜湖大道,VR房源,4,6个月以前发布,4室2厅,106.9平米,北,其他,高楼层(共19层),,塔楼,2760000.0,25819
越秀臻悦府  复式4房  全屋定制家具  高楼层,越秀臻悦府 ,镜湖大道,VR房源 随时看房,0,17,4室2厅,101.32平米,南,精装,高楼层(共17层),,塔楼,3500000.0,34545
实用四房 精装修 南北通透采光好  看房方便,自由人花园 ,镜湖大道,VR看装修 房本满五年,0,一年前发布,4室2厅,98.9平米,南北,精装,中楼层(共33层),,塔楼,1560000.0,15774
绿地国际空港中心，全新设计，50年产权，望花园。,绿地空港国际中心 ,镜湖大道,房本满两年,0,一年前发布,1室1厅,25.61平米,西,精装,中楼层(共14层),2019年,塔楼,390000.0,15229
采光视野佳四房两厅多孩家庭优质户型,自由人花园 ,镜湖大道,VR看装修 房本满两年 随时看房,1,一年前发布,4室2厅,101.41平米,南,毛坯,低楼层(共33层),塔楼,,1728000.0,17040
雅居乐花城雅郡 南北对流 方正四房 采光通风好,雅居乐花城雅郡 ,铁路西,VR看装修,0,1个月以前发布,4室2厅,106.5平米,南北,精装,高楼层(共28层),暂无数据,,1500000.0,14085
距豪利2公里就有9号地铁，一期楼下就有公交站,豪利花园 ,镜湖大道,VR看装修 房本满五年,0,4个月以前发布,4室2厅,92.19平米,北,精装,高楼层(共16层),塔楼,2014年,1500000.0,16271
豪利花园   户型方正  位置安静，诚心放卖。,豪利花园 ,镜湖大道,VR房源 房本满五年,3,2个月以前发布,4室2厅,91.45平米,南,其他,高楼层(共15层),塔楼,2011年,1460000.0,15966
新小区、四房、中间楼层、没遮挡,越秀臻悦府 ,镜湖大道,VR房源 随时看房,0,5个月以前发布,4室2厅,99.82平米,北,其他,中楼层(共19层),塔楼,,2650000.0,26548
房子看花园，通风采光比较好 视野开阔 户型方正,云峰花园 ,镜湖大道,近地铁 VR看装修 房本满五年 随时看房,2,11个月以前发布,4室2厅,104.37平米,南,精装,低楼层(共11层),塔楼,2012年,1890000.0,18109
桐悦花园全新复式放卖，精装修可以拎包入住,桐悦花园 ,镜湖大道,VR房源,4,6个月以前发布,4室2厅,106.9平米,北,其他,高楼层(共19层),塔楼,,2760000.0,25819
此房税费较低， 房子南北对流，采光较好。,荔园悦享花醍 ,铁路西,VR看装修 房本满两年 随时看房,0,5个月以前发布,4室2厅,108.9平米,南北,精装,低楼层(共17层),塔楼,,1275000.0,11708
单位科技楼，南向，低楼层，方正实用,建设北路 ,旧区,VR房源 房本满五年,4,一年前发布,4室2厅,106.73平米,南,简装,低楼层(共2层),板楼,,1200000.0,11244
融创B1区四房精装修安静位置无抵押,广州融创文旅城B1区 ,花城街,VR看装修 房本满五年,2,6个月以前发布,4室2厅,100.13平米,南,其他,低楼层(共34层),塔楼,2018年,2090000.0,20873
房屋格局方正，楼层好，南向采光充足，通风好。,家和逸品苑 ,旧区,VR看装修 房本满五年,0,3个月以前发布,4室2厅,94.32平米,南北,精装,低楼层(共32层),塔楼,,1890000.0,20039
花都区 花城路 马赛克外墙 大三房 好楼层 独立大院,花城路 ,旧区,近地铁 VR房源 房本满五年,0,9个月以前发布,4室1厅,106.8平米,南北,简装,中楼层(共7层),板楼,1992年,1020000.0,9551
金联市场 1室1厅 北,金联市场 ,旧区,VR看装修 房本满两年 随时看房,0,14,1室1厅,28.54平米,北,其他,中楼层(共8层),塔楼,1995年,210000.0,7359
格局方正，采光好，小区环境安静,雪域澜庭A1区 ,花城街,VR看装修 房本满五年,10,一年前发布,4室2厅,109.2平米,南,精装,高楼层(共33层),塔楼,2016年,2700000.0,24726
新景豪苑 电梯四房 南向 看花园 位置安静 有车位,新景豪苑 ,旧区,VR房源 房本满五年,0,6个月以前发布,4室2厅,107.39平米,南,精装,中楼层(共8层),塔楼,2001年,1390000.0,12944
万科天景花园  全屋新装修  带书房  一级物业,万科天景花园 ,铁路西,近地铁 VR看装修 房本满五年 随时看房,1,一年前发布,4室2厅,95.58平米,北,精装,中楼层(共23层),塔楼,2006年,1445000.0,15119
近广州北站地铁口 央企中建映花悦府4房2卫全新未入住,中建·映花悦府 ,铁路西,VR看装修 随时看房,0,29,4室2厅,98.9平米,南北,精装,高楼层(共33层),暂无数据,,1850000.0,18706
中建·映花悦府 4室2厅 南,中建·映花悦府 ,铁路西,VR看装修 随时看房,0,5个月以前发布,4室2厅,98.9平米,南,其他,低楼层(共33层),暂无数据,,1850000.0,18706
方正98方 4房2厅2卫 安静 东南向 通透户型,中建·映花悦府 ,铁路西,VR看装修,0,2个月以前发布,4室2厅,98.9平米,东南,精装,高楼层(共33层),暂无数据,,1800000.0,18201
满五唯一电梯房格局方正采光好实用面积大带大露台,富雅西苑小区 ,秀全街,VR看装修 房本满五年,8,一年前发布,4室2厅,96.86平米,南北,精装,中楼层(共8层),塔楼,1995年,1050000.0,10841
海怡阁 广场旁地铁口物业 五小就在旁,海怡阁 ,旧区,近地铁 VR看装修 房本满五年 随时看房,0,一年前发布,1室1厅,27.77平米,东南,精装,中楼层(共6层),塔楼,,430000.0,15485
户型方正，东南向，采光通风好视野开阔,雪域澜庭A1区 ,花城街,VR看装修 房本满两年,1,1个月以前发布,4室2厅,109.28平米,南,精装,高楼层(共33层),塔楼,2016年,2280000.0,20864
南朝向低楼层带40方左右平台，小区安静，近花都湖公园,日昌豪苑 ,旧区,VR房源 房本满五年,0,1个月以前发布,4室2厅,93.19平米,南,精装,低楼层(共8层),塔楼,2004年,1200000.0,12877
此房位于致岭二期，不靠高铁位置安静，楼龄新配套齐全,致岭假日花园 ,狮岭镇,VR看装修 房本满五年,1,4个月以前发布,4室2厅,99.48平米,东西,精装,中楼层(共11层),板塔结合,2017年,1100000.0,11058
中高层东南向精装四房，拎包入住,广晟中铁建花语天珹 ,花城街,VR看装修,0,5,4室2厅,97平米,南,其他,高楼层(共27层),暂无数据,,2200000.0,22681
房屋格局方正，楼层好，南向采光充足，通风好。,家和逸品苑 ,旧区,VR看装修 房本满五年 随时看房,0,1个月以前发布,4室2厅,94.32平米,南北,精装,高楼层(共32层),塔楼,,1880000.0,19933
豪利花园四房 小区中间位置 居家装修 18号线 机场班车,豪利花园 ,镜湖大道,VR看装修 房本满五年 随时看房,2,一年前发布,4室2厅,101.71平米,北,简装,低楼层(共15层),塔楼,2011年,1300000.0,12782
广州产权  电梯高层 4房南北对流带装修,花都颐和山庄 ,狮岭镇,VR看装修 房本满两年,4,一年前发布,4室2厅,141.92平米,北南,精装,低楼层(共18层),塔楼,,730000.0,5144
中楼层 户型可可塑性强 房子格局方正，采光通风好,雪域澜庭A1区 ,花城街,VR看装修 随时看房,0,27,1室1厅,44.67平米,东西,其他,低楼层(共31层),塔楼,2018年,730000.0,16343
天湖峰境南向毛坯四房通风采光佳格局好望花园,峰境园 ,北兴镇,VR房源 随时看房,1,8,4室2厅,170.38平米,南,其他,低楼层(共29层),塔楼,2010年,850000.0,4989
融创文旅城A1区中高层 小面积 低首付 低月供,雪域澜庭A1区 ,花城街,VR看装修 房本满两年 随时看房,0,4个月以前发布,1室0厅,46.36平米,北,毛坯,中楼层(共31层),2016年,塔楼,750000.0,16178
天湖峰境南向毛坯四房通风采光佳格局好望花园,峰境园 ,北兴镇,VR房源 随时看房,1,8,4室2厅,170.38平米,南,其他,低楼层(共29层),2010年,塔楼,850000.0,4989
融创小面积住宅  带装修 无按揭 交易简单,雪域澜庭A1区 ,花城街,VR看装修 房本满两年 随时看房,0,8,1室1厅,50.27平米,北,精装,中楼层(共31层),2016年,塔楼,830000.0,16511
低楼层，面积实用，近新华市场，格局方正,新中路 ,旧区,近地铁 VR房源 房本满五年,0,2个月以前发布,4室2厅,122.63平米,南北,简装,中楼层(共7层),,塔楼,790000.0,6443
小面积实用户型，采光好，楼距宽，华师附旁.,雪域澜庭A1区 ,花城街,VR看装修 房本满两年 随时看房,0,5个月以前发布,1室1厅,45.03平米,西,精装,低楼层(共31层),2018年,塔楼,800000.0,17766
融创A1区 精装修 1居室  拎包即住 融创茂商圈 近地铁,雪域澜庭A1区 ,花城街,VR看装修 房本满五年,0,1个月以前发布,1室1厅,49.93平米,西,精装,低楼层(共31层),2016年,塔楼,830000.0,16624
名门国际70年产权酒店式住宅 带骏威,名门国际 ,新区,近地铁 VR房源 房本满五年,0,一年前发布,1室1厅,83.53平米,北,其他,高楼层(共9层),2008年,塔楼,840000.0,10057
此房是电梯房，格局方正，采光通风很好,粮食局小区 ,旧区,VR看装修 房本满五年,0,一年前发布,4室1厅,119.38平米,东南,其他,高楼层(共9层),,暂无数据,1000000.0,8377
区府地段 低首付 交通便利 住宅性质,名门国际 ,新区,近地铁 VR房源 房本满五年,7,一年前发布,1室1厅,85.42平米,东,精装,中楼层(共9层),2008年,塔楼,753000.0,8816
双地铁  大一房  可用公职金  七十年产权,名门国际 ,新区,近地铁 房本满五年 随时看房,0,一年前发布,1室1厅,59.71平米,东,简装,中楼层(共9层),2008年,塔楼,510000.0,8542
锦城四期 一房一厅 精装修 位置安静 望花园,雅居乐锦城花漾集 ,秀全街,VR房源 房本满两年,0,一年前发布,1室1厅,48.74平米,北,精装,低楼层(共32层),2008年,塔楼,780000.0,16004
本房源采光好房间位置好装修很干净,雅居乐汇通广场 ,秀全街,房本满五年,0,一年前发布,1室1厅,53.57平米,南,精装,高楼层(共22层),2016年,塔楼,580000.0,10827
凯旋国际 1室1厅 东,凯旋国际 ,新区,近地铁 VR看装修 房本满五年,0,7个月以前发布,1室1厅,55.29平米,东,简装,高楼层(共7层),2008年,塔楼,600000.0,10852
装修保养好，电梯中层，通风采光好，地铁口物业,凯旋国际 ,新区,近地铁 房本满五年,0,11个月以前发布,1室1厅,71.77平米,东北,精装,中楼层(共7层),2008年,塔楼,700000.0,9754
交通方便.近地铁， 配套也齐全。,花城美汇 ,旧区,近地铁 房本满五年,0,一年前发布,1室0厅,47.49平米,南,其他,低楼层(共21层),2001年,塔楼,680000.0,14319
倚湖居业主自住两房，简单装修，看房便利，小区安静,倚湖居 ,狮岭镇,VR看装修 房本满两年,0,5个月以前发布,1室1厅,48.88平米,南,其他,低楼层(共8层),,塔楼,598000.0,12235
复式结构 小区配套设施齐全 交通便利,宝铼雅居 ,铁路西,VR房源 房本满五年 随时看房,1,一年前发布,1室1厅,50.49平米,西北,其他,中楼层(共14层),2013年,塔楼,693000.0,13726
凯旋国际 1室1厅 北,凯旋国际 ,新区,近地铁 VR看装修 房本满两年,1,一年前发布,1室1厅,55.29平米,北,简装,中楼层(共7层),2007年,塔楼,600000.0,10852
精装修，花园中间位置，含2个车位,路劲隽悦豪庭一期 ,花城街,VR房源 房本满五年,1,一年前发布,4室2厅,196.51平米,南,其他,低楼层(共3层),2012年,板楼,4850000.0,24681
雅居乐锦城，花漾集，商品房，小户型，拎包入住,雅居乐锦城花漾集 ,秀全街,VR看装修 房本满两年,0,4个月以前发布,1室1厅,48.08平米,北,精装,低楼层(共32层),2008年,塔楼,690000.0,14352
玩虹花园一期大1房，望花园，格局方正，随时可以看房,万虹花园 ,狮岭镇,VR看装修 房本满五年 随时看房,0,一年前发布,1室1厅,75.83平米,北,毛坯,中楼层(共7层),2009年,塔楼,560000.0,7385
此房五年不唯一南向视野宽阔 采光充足,永福大厦 ,旧区,VR看装修 房本满五年 随时看房,3,一年前发布,1室1厅,130.44平米,南北,其他,高楼层(共16层),2000年,塔楼,910000.0,6977
房子满五年唯一，高楼层，视野开阔，满足多口人居住,富丽花园 ,铁路西,VR房源 房本满五年 随时看房,2,一年前发布,4室2厅,116.13平米,南北,其他,高楼层(共9层),1997年,塔楼,770000.0,6631
实用率高，地铁沿线物业，生活便利,新中路 ,旧区,近地铁 VR看装修 房本满五年,2,一年前发布,4室1厅,86.62平米,南北,简装,高楼层(共5层),,板楼,600000.0,6927
北站商圈，条砖外墙，富丽花园，4房2厅，南北通透！,富丽花园 ,铁路西,VR看装修 房本满五年 随时看房,0,6个月以前发布,4室1厅,116.13平米,南北,其他,中楼层(共9层),1997年,塔楼,960000.0,8267
一线江景房   次新房  都没住过  南向,颐和盛世 ,炭步,VR看装修 房本满两年 随时看房,2,8个月以前发布,4室1厅,163.53平米,南,其他,低楼层(共30层),2014年,塔楼,950000.0,5810
绿地空港  国际  复式1房 产权清晰  地铁口物业,绿地空港国际中心 ,镜湖大道,房本满五年,0,一年前发布,1室2厅,33.83平米,东西,其他,高楼层(共10层),2017年,板楼,680000.0,20101
高层采光号.北向位置，看花园.,绿地空港国际中心 ,镜湖大道,近地铁 房本满五年 随时看房,0,一年前发布,1室1厅,45.79平米,北,毛坯,中楼层(共10层),2018年,塔楼,620000.0,13541
云峰花园 1室1厅 北,云峰花园 ,镜湖大道,近地铁 VR看装修 房本满两年,0,5个月以前发布,1室1厅,47.84平米,北,其他,低楼层(共13层),2009年,塔楼,550000.0,11497
五年不唯一，户型方正，新装修不到五年，新净，采光好,顺景楼(花城路) ,旧区,近地铁 VR看装修 房本满五年,0,4个月以前发布,4室2厅,110.03平米,南,简装,高楼层(共7层),1994年,塔楼,930000.0,8453
一房一厅，户外景观好。交通便利，地铁站就在楼下。,广州融创文旅城商务公寓 ,花城街,房本满五年,1,一年前发布,1室1厅,54.83平米,东南,其他,中楼层(共40层),塔楼,,680000.0,12402
区府板块，正对花都广场，南向户型 全新装修有停车位,百业广场 ,旧区,近地铁 房本满五年,0,一年前发布,1室1厅,67.08平米,南,精装,中楼层(共10层),塔楼,2008年,760000.0,11330
A1区小户型，带精装，采光通风好,雪域澜庭A1区 ,花城街,VR看装修 房本满五年,1,一年前发布,1室1厅,49.87平米,西,其他,高楼层(共31层),塔楼,2016年,950000.0,19050
金都花园 4室2厅 南,金都花园 ,铁路西,近地铁 VR房源 房本满五年 随时看房,0,3个月以前发布,4室2厅,115.57平米,南,其他,中楼层(共9层),塔楼,1995年,860000.0,7442
此房楼层好，视野宽阔，采光充足 单边位,宝铼雅居 ,铁路西,VR房源 房本满五年,0,一年前发布,1室1厅,47.84平米,西北,精装,中楼层(共14层),塔楼,2013年,524700.0,10968
名们国际公寓 70年产权 可明火的住宅,名门国际 ,新区,近地铁 VR房源 房本满五年,7,一年前发布,1室1厅,82.59平米,南北,精装,高楼层(共9层),塔楼,2008年,772000.0,9348
满五唯一 拎包入住 楼层好 可租金1700元左右,宝铼雅居 ,铁路西,VR房源 房本满五年,0,4个月以前发布,1室1厅,50.49平米,北,其他,高楼层(共14层),塔楼,2013年,580000.0,11488
户型方正，产权清晰满2年 精装修，拎包入住,雅居乐锦城花漾集 ,秀全街,VR看装修 房本满五年,2,一年前发布,1室1厅,48.08平米,北,简装,高楼层(共32层),塔楼,2008年,650000.0,13520
天马丽苑二期南向方正住宅小户型带精装视野开阔,天马丽苑二期 ,铁路西,VR看装修 房本满五年,0,一年前发布,1室1厅,42.07平米,南,其他,中楼层(共34层),塔楼,,568000.0,13502
名门国际，真实房源，优质好房源，,名门国际 ,新区,近地铁 VR看装修 房本满五年,0,一年前发布,1室1厅,82.9平米,南,其他,中楼层(共9层),塔楼,2008年,707000.0,8529
凯旋国际，真实房源，诚意出，，,凯旋国际 ,新区,近地铁 VR房源 房本满五年,0,一年前发布,1室0厅,55.29平米,南,简装,高楼层(共7层),塔楼,2007年,600000.0,10852
天马丽苑二期南向方正一房望花园,天马丽苑二期 ,铁路西,VR看装修 房本满两年,0,9个月以前发布,1室1厅,42.07平米,南,其他,高楼层(共34层),塔楼,,530000.0,12599
花都湖湿地公园 南向 电梯 小户型 附带地铁停车场,湖畔花园 ,旧区,VR看装修 房本满五年,1,9个月以前发布,4室1厅,83.61平米,南,精装,高楼层(共26层),塔楼,1995年,820000.0,9808
满五年不唯一，户型格局靓，北向，马赛克外墙,花都站前路 ,旧区,VR看装修 房本满五年,0,2个月以前发布,4室1厅,122.42平米,东北,简装,中楼层(共7层),塔楼,,950000.0,7761
南苑一房一厅小户型带装修有钥匙看房,学府南苑 ,秀全街,VR看装修 房本满五年 随时看房,16,一年前发布,1室1厅,47.33平米,南,精装,低楼层(共11层),塔楼,2011年,600000.0,12677
雅居乐锦城，花漾集，多梯多户，一房一厅，精装修,雅居乐锦城花漾集 ,秀全街,VR房源 房本满五年,0,25,1室1厅,66.3平米,南,精装,高楼层(共32层),塔楼,2008年,900000.0,13575
南向，电梯三房，精装修，即买即入住,荣华楼 ,旧区,VR看装修 房本满五年,0,一年前发布,4室2厅,88平米,南,精装,中楼层(共9层),塔楼,1994年,880000.0,10000
花城路地铁口，电梯 小面积 总*低,花城美汇 ,旧区,近地铁 房本满五年,2,一年前发布,1室1厅,47.37平米,南,毛坯,中楼层(共21层),塔楼,2001年,590000.0,12456
雅居乐汇通公寓精装复式一房出*,雅居乐汇通广场 ,秀全街,房本满五年 随时看房,47,一年前发布,1室1厅,52.17平米,南,简装,高楼层(共22层),塔楼,2016年,520000.0,9968
电梯房，精装修，格局方正，够2年,凯旋国际 ,新区,近地铁 VR看装修 房本满两年,0,一年前发布,1室0厅,55.29平米,西北,精装,中楼层(共7层),塔楼,2007年,626000.0,11323
侨苑小区 省级 马赛克花园小区4房 高层 毛坯,侨苑小区(花都区) ,旧区,近地铁 VR房源 房本满两年,0,一年前发布,4室1厅,127.85平米,南,精装,高楼层(共7层),塔楼,,860000.0,6727
花漾集 安静位置 精装修 格局好 采光好 交通便利,雅居乐锦城花漾集 ,秀全街,VR看装修 房本满五年,0,一年前发布,1室1厅,66.62平米,南,精装,低楼层(共32层),塔楼,2008年,990000.0,14861
马鞍山一号 南向对流 中高楼层 装修保养干净,马鞍山一号 ,新区,VR看装修 房本满五年,1,5个月以前发布,4室2厅,227.67平米,东南,其他,高楼层(共28层),塔楼,2007年,4560000.0,20029
首付底精致婚房 视野好望花园 装修保养好,天马丽苑二期 ,铁路西,VR看装修 房本满五年,8,一年前发布,1室1厅,64平米,西南,其他,低楼层(共34层),塔楼,2007年,750000.0,11719
近花都汽车城地铁口，格局方正实用，通风采光好，,天马丽苑二期 ,铁路西,VR看装修 房本满五年,0,一年前发布,1室1厅,64.63平米,西南,精装,中楼层(共34层),塔楼,2013年,920000.0,14235
温馨小户型，房屋格局通透 采光充足,天马丽苑二期 ,铁路西,VR看装修 房本满五年,2,一年前发布,1室1厅,42.26平米,东南,精装,高楼层(共34层),平房,,600000.0,14198
万科兰乔圣菲 高楼层 一房一厅 满五唯一 税费低,万科兰乔圣菲 ,狮岭镇,VR看装修 房本满五年,0,2个月以前发布,1室1厅,67.56平米,北,毛坯,9层,塔楼,,550000.0,8141
远洋物业 小区环境优美 房子精装 适合居住,远洋芙蓉墅 ,狮岭镇,VR看装修 房本满两年,0,4个月以前发布,1室2厅,76.03平米,北,精装,9层,板塔结合,2015年,700000.0,9207
怡康花园(花都) 1室1厅 南,怡康花园(花都) ,旧区,VR看装修 房本满五年,0,3个月以前发布,1室1厅,46.79平米,南,精装,高楼层(共9层),塔楼,1998年,538000.0,11499
莲塘地铁口 碧桂园物业 即买即收租,碧桂园星港国际 ,新区,近地铁 房本满两年,1,一年前发布,1室1厅,82.43平米,南,其他,低楼层(共15层),塔楼,2018年,599000.0,7267
南北对流，采光好，视野开阔无遮挡。,逸泉韵翠花园 ,北兴镇,VR看装修 房本满两年 随时看房,1,一年前发布,4室2厅,134平米,东南,其他,高楼层(共9层),2012年,板楼,970000.0,7239
中高楼层东南向，精装修采光好，安静舒适配套齐全,绿地新里缇香公馆 ,旧区,VR看装修 房本满五年 随时看房,4,一年前发布,1室2厅,59.73平米,东南,简装,高楼层(共30层),2016年,塔楼,980000.0,16408
雅居乐锦城花漾集单间，装修保养好，南向中楼层,雅居乐锦城花漾集 ,秀全街,VR看装修 房本满两年,0,1个月以前发布,1室1厅,48.08平米,南,精装,中楼层(共32层),2008年,塔楼,750000.0,15600
广州北站地铁口多层南北对流步梯房中层127方4房,中新花园 ,铁路西,近地铁 VR房源 房本满五年,8,一年前发布,4室1厅,127.33平米,南北,简装,中楼层(共9层),1995年,塔楼,780000.0,6126
锦城四期近商圈精装业主自住保养新,雅居乐锦城花漾集 ,秀全街,VR看装修 房本满两年,0,8个月以前发布,1室1厅,49.27平米,北,精装,中楼层(共32层),2008年,塔楼,650000.0,13193
天湖峰境 四房两厅 户型漂亮配套齐全,峰境园 ,北兴镇,VR看装修 房本满五年,3,4个月以前发布,4室2厅,151.84平米,南,其他,低楼层(共29层),2010年,塔楼,950000.0,6257
云峰花园三期，小复式 诚心出 看房提前约,云峰花园 ,镜湖大道,近地铁 VR房源 房本满五年,0,2个月以前发布,1室1厅,49.64平米,东,其他,中楼层(共13层),2009年,塔楼,880000.0,17728
天马丽苑，北站双地铁口，配套完善，交通便利,天马丽苑二期 ,铁路西,VR看装修 房本满五年,0,一年前发布,1室1厅,46.62平米,西,精装,高楼层(共34层),2007年,塔楼,600000.0,12871
富庄庭 花果山电梯房 花都湖公园 户型实用,富庄庭 ,旧区,近地铁 VR看装修 房本满五年,1,一年前发布,1室1厅,56.64平米,北,精装,高楼层(共20层),2011年,塔楼,840000.0,14831
地铁口物业出* 外地可购买，可自ZHU可出租,勤天安合商务大厦 ,镜湖大道,近地铁 房本满五年,2,一年前发布,1室1厅,47.86平米,北,精装,高楼层(共16层),,塔楼,530000.0,11074
京仕广场一房，采光好，空间布局合理，很舒适,京仕广场 ,镜湖大道,近地铁 房本满五年,0,7个月以前发布,1室1厅,47.15平米,南,精装,中楼层(共12层),2014年,塔楼,660000.0,13998
小区环境好，户型方正，南北对流，双阳台！,广州融创文旅城B1区 ,花城街,VR看装修 房本满五年,1,一年前发布,4室2厅,142.82平米,南,精装,低楼层(共11层),2018年,塔楼,4630000.0,32419
地铁口旁，精装修保养好，碧桂园物业,碧桂园星港国际 ,新区,近地铁 房本满两年,1,一年前发布,1室1厅,54.3平米,南,精装,高楼层(共16层),,塔楼,700000.0,12892
融创文旅城A区精装大单间 大阳台空间 楼层采光视野好,雪域澜庭A1区 ,花城街,VR看装修 房本满五年 随时看房,0,3个月以前发布,1室1厅,55.71平米,南,其他,高楼层(共31层),2018年,塔楼,1000000.0,17951
精装修单间 业主偶尔回来小住    全屋精装,雪域澜庭A1区 ,花城街,VR看装修 房本满两年 随时看房,0,8个月以前发布,1室0厅,49.93平米,东南,精装,中楼层(共31层),2016年,塔楼,1000000.0,20029
广州融创文旅城商务     即买即住,广州融创文旅城商务公寓 ,花城街,房本满五年,16,一年前发布,1室1厅,57.2平米,南东,精装,高楼层(共40层),,塔楼,620000.0,10840
小区环境好，采光充足 配套设施齐全  自带配套,广州融创文旅城B1区 ,花城街,VR看装修,1,一年前发布,4室2厅,143.58平米,南,其他,中楼层(共11层),2018年,塔楼,4590000.0,31969
云峰花园3期1房  给您一个温暖的小窝,云峰花园 ,镜湖大道,近地铁 VR房源 房本满两年,1,一年前发布,1室0厅,44.2平米,东南,其他,中楼层(共13层),2009年,塔楼,520000.0,11765
房子复式结构 小区配套设施齐全 交通便利 居住舒适,宝铼雅居 ,铁路西,VR房源 房本满五年,1,一年前发布,1室2厅,43.8平米,东,简装,中楼层(共14层),2013年,塔楼,602000.0,13745
勤天安合商务大厦   花都湖旁  空气好  一房一厅一卫,勤天安合商务大厦 ,镜湖大道,近地铁 房本满五年,6,一年前发布,1室1厅,58.48平米,南,其他,中楼层(共16层),,塔楼,585000.0,10004
地铁口物业出* 外地可购买，环境优雅舒适,勤天安合商务大厦 ,镜湖大道,近地铁 房本满五年 随时看房,1,一年前发布,1室1厅,46平米,西北,其他,低楼层(共16层),,塔楼,550000.0,11957
