标题,小区名,位置,标签,关注人数,发布时间,房间类型,面积,朝向,装修,楼层,年份,楼况,总价,单价
新小区 视野好 南北对流 看花园  拎包入住,越秀星汇云城 ,同和,VR看装修 房本满两年,2,一年前发布,4室2厅,93.67平米,南,其他,32层,,塔楼,4600000.0,49109
乐得花园 电梯房 装修好家具新 配套设施齐全,乐得花园 ,黄边,VR看装修 房本满两年,102,一年前发布,1室0厅,25.29平米,西北,精装,低楼层(共14层),2000年,塔楼,700000.0,27679
利都大厦 电梯房小户型 买来出租自住都可以,利都大厦 ,新市,VR房源 房本满五年,0,一年前发布,1室1厅,27.64平米,东,简装,中楼层(共8层),2002年,塔楼,600000.0,21708
骏御华庭南向带空中20平方大平台，满五年唯一,骏御华庭 ,机场路,VR房源 房本满五年,3,3个月以前发布,1室0厅,28.51平米,南,其他,中楼层(共21层),2012年,塔楼,990000.0,34725
低楼层小户型一房一厅首付低大院管理税费少,汇祥苑 ,机场路,VR看装修 房本满五年,4,一年前发布,1室1厅,29.04平米,北,简装,低楼层(共9层),,塔楼,600000.0,20662
岭南新世界 实用小四房 东向望园林 安静舒适,岭南新世界 ,嘉禾望岗,VR看装修 房本满五年,0,5个月以前发布,4室2厅,98.38平米,东东南,其他,中楼层(共18层),2012年,塔楼,4690000.0,47673
小区新，交通方便，采光充足，空姐优居,骏御华庭 ,机场路,VR看装修 房本满五年,2,7个月以前发布,1室0厅,28.32平米,东南,简装,中楼层(共21层),2012年,塔楼,850000.0,30015
乐嘉路 电梯 一房一厅 可收租 随时签约,汇美苑 ,机场路,近地铁 VR看装修 随时看房,0,1个月以前发布,1室1厅,27.52平米,东,其他,低楼层(共9层),1995年,塔楼,700000.0,25437
越秀星汇 温馨四房 装修很好 可拎包入住,越秀星汇云城 ,同和,VR看装修 房本满两年,0,4个月以前发布,4室2厅,108.07平米,南,其他,23层,,塔楼,4700000.0,43491
越秀星汇 独门独户 装修漂亮 可拎包入住,越秀星汇云城 ,同和,VR看装修 房本满两年,2,4个月以前发布,4室2厅,106.03平米,南,其他,32层,,塔楼,5000000.0,47157
电梯高层平层 通风采光好，出行方便，地铁就在旁边，,广园云苑新村 ,景泰,VR看装修 房本满五年,4,一年前发布,1室1厅,29.49平米,东南,简装,高楼层(共9层),1999年,塔楼,750000.0,25433
越秀星汇云城   中高层 南北对流  视野好 采光好,越秀星汇云城 ,同和,VR看装修 房本满两年,0,4个月以前发布,4室2厅,102.33平米,南北,其他,32层,,塔楼,5000000.0,48862
利都大厦复式挑高双层交通便捷看房提前预约,利都大厦 ,新市,VR房源 房本满五年 随时看房,0,一年前发布,1室1厅,29.67平米,南,其他,高楼层(共8层),2002年,塔楼,680000.0,22919
嘉利苑 电梯小面积大单间 实用率高 有大阳台,嘉利苑 ,机场路,近地铁 VR房源 房本满五年,7,一年前发布,1室0厅,27.18平米,西,简装,低楼层(共9层),1995年,塔楼,650000.0,23915
低楼层，预算不高，视野无遮挡，配套设施齐全。,新市花园一区 ,新市,VR看装修 房本满五年,26,一年前发布,1室1厅,25.25平米,北,简装,低楼层(共9层),1994年,塔楼,550000.0,21783
紫薇花园 实用单间 无遮挡 采光好,紫薇花园 ,新市,VR房源 房本满五年,3,一年前发布,1室0厅,27.28平米,北,简装,低楼层(共18层),2010年,塔楼,770000.0,28226
利都大厦 1室1厅 西,利都大厦 ,新市,VR看装修,0,23,1室1厅,28.2平米,西,精装,中楼层(共8层),2002年,塔楼,650000.0,23050
利都大厦 住宅小户型 原装电梯 24小时安保 配套成熟,利都大厦 ,新市,VR房源 房本满五年 随时看房,0,3个月以前发布,1室1厅,29.91平米,东,简装,高楼层(共8层),2002年,塔楼,650000.0,21732
精装修 次新房 电梯房 可拎包入住 业主诚意卖,龙湖招商·天鉅 ,马务,VR看装修,0,4个月以前发布,4室1厅,100.95平米,东南西南,其他,低楼层(共27层),,板塔结合,4600000.0,45568
利都大厦 电梯复式南向一房 光线通风好 随时看房,利都大厦 ,新市,VR房源 房本满五年,0,一年前发布,1室1厅,28.72平米,南,简装,高楼层(共8层),2002年,塔楼,580000.0,20195
龙湖招商天炬高层东南向四房，格局方正实用,龙湖招商·天鉅 ,马务,VR看装修 随时看房,0,3个月以前发布,4室2厅,100.96平米,东南,精装,中楼层(共27层),,板塔结合,4900000.0,48535
紫薇花园 温馨单间 首付低 单身及小夫妻,紫薇花园 ,新市,VR房源 房本满五年,0,一年前发布,1室0厅,27.28平米,北,简装,低楼层(共18层),2010年,塔楼,810000.0,29693
保利西子湾 高层东南向四房 看江和花园泳池安静舒适,保利西子湾 ,金沙洲,近地铁 VR看装修 房本满五年,14,一年前发布,4室2厅,96.38平米,东南,精装,高楼层(共18层),2007年,塔楼,3950000.0,40984
首付十来个  精装修 望花园 拎包即住,金湖雅苑 ,沙太北,VR看装修 房本满两年,1,19,1室0厅,26.57平米,东,其他,9层,1999年,塔楼,750000.0,28228
龙湖招商天炬 高层南北对流 全屋定制家具 通风采光佳,龙湖招商·天鉅 ,马务,VR看装修,0,2个月以前发布,4室2厅,103.98平米,南,精装,高楼层(共27层),,暂无数据,4780000.0,45971
越秀星汇 使用率高达110% 温馨四房两卫  南北对流,越秀星汇云城 ,同和,VR看装修 房本满两年,0,3个月以前发布,4室2厅,102.21平米,东南,其他,32层,2017年,塔楼,4900000.0,47941
锦翠苑小区管理，低门槛上车盘，临街可做商铺出租,锦翠苑(金钟横路) ,景泰,VR看装修 房本满五年,1,一年前发布,1室1厅,29.79平米,东东南,其他,低楼层(共9层),1993年,塔楼,780000.0,26184
金湖雅苑 简装一房  业主诚心放卖 看房方便,金湖雅苑 ,沙太北,VR看装修 房本满五年 随时看房,9,一年前发布,1室1厅,26.57平米,南,简装,9层,1999年,塔楼,720000.0,27099
金沙洲 金域蓝湾 改四房 带大平台 天台 东南向 装修好,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满两年 随时看房,4,一年前发布,4室1厅,95.39平米,东南南,精装,低楼层(共19层),2008年,塔楼,4500000.0,47175
高层实用4房 采光好 视野无遮挡 保养新净,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,4,一年前发布,4室2厅,93.33平米,东南,精装,低楼层(共25层),2008年,塔楼,3900000.0,41788
白云站保利紫云 精装修复式单位 户型实用 望花园,保利紫云 ,新市,VR房源 房本满两年 随时看房,1,2个月以前发布,4室2厅,99.5平米,北南,精装,低楼层(共33层),,塔楼,4990000.0,50151
锦翠苑小区管理，低门槛上车盘，临街可做商铺出租,锦翠苑(金钟横路) ,景泰,VR看装修 房本满五年,1,一年前发布,1室1厅,29.79平米,东东南,其他,低楼层(共9层),1993年,塔楼,780000.0,26184
金沙洲 金域蓝湾 改四房 带大平台 天台 东南向 装修好,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满两年 随时看房,4,一年前发布,4室1厅,95.39平米,东南南,精装,低楼层(共19层),2008年,塔楼,4500000.0,47175
白云站保利紫云 精装修复式单位 户型实用 望花园,保利紫云 ,新市,VR房源 房本满两年 随时看房,1,2个月以前发布,4室2厅,99.5平米,北南,精装,低楼层(共33层),,塔楼,4990000.0,50151
金域蓝湾 高层四房 东南看江  方正实用 采光好保养新,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,0,26,4室2厅,93.33平米,东南,精装,高楼层(共25层),2008年,塔楼,4500000.0,48217
金湖雅苑 简装一房  业主诚心放卖 看房方便,金湖雅苑 ,沙太北,VR看装修 房本满五年 随时看房,9,一年前发布,1室1厅,26.57平米,南,简装,9层,1999年,塔楼,720000.0,27099
电梯中层东南西北朝向全都有视野开阔安静不吵,景泰名苑 ,景泰,VR看装修 房本满五年,2,5个月以前发布,1室1厅,26.52平米,西南南,其他,中楼层(共10层),2001年,塔楼,690000.0,26019
满五，中楼层，拎包入住，业主诚心诚意,远景新苑 ,机场路,VR看装修 房本满五年,19,一年前发布,1室0厅,28.54平米,南北,精装,中楼层(共9层),1998年,塔楼,580000.0,20323
金域蓝湾二期 东向三加一房 长阳台 户型方正实用,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,0,一年前发布,4室2厅,104.04平米,东,其他,低楼层(共25层),2008年,塔楼,5380000.0,51711
白云区远景路益寿街小区精装修1房,远景新苑 ,机场路,VR看装修 房本满五年,3,3个月以前发布,1室1厅,28.54平米,南,精装,高楼层(共9层),1998年,塔楼,520000.0,18221
利都大厦 南向复式一房 光线通风好 可公积金贷款,利都大厦 ,新市,VR房源 房本满五年,1,一年前发布,1室1厅,28.72平米,南,精装,中楼层(共8层),2002年,塔楼,600000.0,20892
广园新村 低层小户型 方正实用 可做商铺,景泰新村 ,景泰,VR看装修 房本满五年,3,一年前发布,1室1厅,29.86平米,南,其他,低楼层(共8层),1990年,塔楼,890000.0,29806
配套成熟，生活交通方便，阳台视野开阔，采光通风好。,京华雅居 ,新市,VR房源 房本满五年 随时看房,2,一年前发布,1室1厅,29.22平米,北,其他,高楼层(共9层),1995年,塔楼,580000.0,19850
新市 利都大厦 精装修 电梯小复式,利都大厦 ,新市,VR房源 房本满五年,9,一年前发布,1室1厅,29.67平米,南,精装,高楼层(共8层),2002年,塔楼,580000.0,19549
此房南北对流格局 全屋精装 户型方正实用采光好,越秀星汇云城 ,同和,VR看装修 房本满两年,0,28,4室2厅,105.9平米,南北,其他,32层,,塔楼,5000000.0,47215
乐得花园 中高楼层一房一厅  卧室带阳台,乐得花园 ,黄边,VR看装修 房本满两年,17,一年前发布,1室1厅,28平米,西,简装,高楼层(共14层),2000年,塔楼,850000.0,30358
新市花园   房正户型   小区环境,新市花园一区 ,新市,VR看装修 房本满两年,2,一年前发布,1室1厅,25.34平米,北,简装,高楼层(共9层),1994年,塔楼,600000.0,23678
紫薇花园大单间户型方正独立阳台,紫薇花园 ,新市,VR看装修 房本满五年,1,10个月以前发布,1室0厅,27.28平米,北,简装,中楼层(共18层),2010年,塔楼,800000.0,29326
小面积大单间带阳台哦！框架结构，可做公积金哦！,飞鹅西路 ,桂花岗,VR看装修 房本满五年 随时看房,0,一年前发布,1室1厅,27.46平米,东南,其他,中楼层(共9层),,塔楼,680000.0,24764
南北对流四房 中楼层精装修 视野好 诚意放卖,越秀星汇云城 ,同和,VR看装修 房本满两年,1,一年前发布,4室2厅,92平米,南,精装,32层,2020年,塔楼,4650000.0,50544
越秀星汇    温馨四房 视野好 采光好  少 有 独门独户,越秀星汇云城 ,同和,VR看装修 房本满两年,0,26,4室2厅,105.54平米,南,其他,32层,,塔楼,4900000.0,46428
3房，户型方正，采光通风好，无遮挡视野好,越秀星汇云城 ,同和,VR看装修 房本满两年,1,一年前发布,4室2厅,94.3平米,南西南西北,简装,32层,,塔楼,5000000.0,53023
原装电梯花园小区，正南朝向 格局方正，双地铁,万方园 ,机场路,近地铁 VR看装修 房本满两年,0,一年前发布,1室0厅,27.84平米,南,精装,低楼层(共18层),1999年,塔楼,900000.0,32328
高层看山景湖景 南北对流 旺主人 装修保养新拎包入住,越秀星汇云城 ,同和,VR看装修 房本满两年,0,5个月以前发布,4室2厅,105.38平米,南,精装,32层,,塔楼,4780000.0,45360
全新装修 高层南向 视野开阔 天河夜景 拎包入住,越秀星汇云城 ,同和,VR看装修,2,1个月以前发布,4室2厅,102.2平米,东南,精装,32层,2017年,塔楼,4790000.0,46869
高楼层视野景观佳，纯南向 看广州塔,越秀星汇云城 ,同和,VR看装修 房本满两年,0,10个月以前发布,4室2厅,106.02平米,南,精装,32层,,塔楼,5000000.0,47161
业主自住精装修南北 户型方正采光充足,越秀星汇云城 ,同和,VR看装修 房本满两年,0,6个月以前发布,4室2厅,91.05平米,南,其他,32层,,塔楼,4530000.0,49753
此房户型方正，采光通透，位置安静，为之案件,新兴白云花园 ,江夏,近地铁 VR房源,6,5个月以前发布,1室1厅,29.92平米,南,简装,中楼层(共9层),1999年,塔楼,580000.0,19386
70年产权的电梯房 房子装修保养好 业主诚心出,利都大厦 ,新市,VR看装修 房本满五年,2,一年前发布,1室0厅,28.2平米,南北,精装,高楼层(共8层),2002年,塔楼,600000.0,21277
东南向 中楼层 南北对流 业主自住 保养好,越秀星汇云城 ,同和,VR看装修 房本满两年 随时看房,0,9个月以前发布,4室2厅,94.65平米,南,其他,32层,2017年,塔楼,4650000.0,49129
望花园电梯中层，楼栋位置好很安静，采光充足,越秀星汇云城 ,同和,VR房源 房本满两年,2,一年前发布,4室2厅,98平米,南,精装,30层,,塔楼,4980000.0,50817
同和新小区  绿化好 视野开阔 温馨大四房,越秀星汇云城 ,同和,VR看装修 房本满两年,1,一年前发布,4室2厅,94.11平米,南,其他,32层,塔楼,,4800000.0,51005
紫薇花园大单间户型方正独立阳台,紫薇花园 ,新市,VR看装修 房本满五年,1,10个月以前发布,1室0厅,27.28平米,北,简装,中楼层(共18层),塔楼,2010年,800000.0,29326
此房南北对流格局 全屋精装 户型方正实用采光好,越秀星汇云城 ,同和,VR看装修 房本满两年,0,28,4室2厅,105.9平米,南北,其他,32层,塔楼,,5000000.0,47215
时代天朗花园  东南简约风5房,时代天朗花园 ,同和,近地铁 VR看装修 房本满五年,0,3个月以前发布,4室2厅,97.22平米,南,精装,32层,塔楼,,4680000.0,48139
保利紫云 东南向 复式4房 视野开阔 采光充足,保利紫云 ,新市,VR房源 房本满两年 随时看房,3,7个月以前发布,4室2厅,103.94平米,东南,其他,低楼层(共30层),塔楼,,4800000.0,46181
越秀星汇云城南向高层望小蛮腰，精装四房两卫配置齐全,越秀星汇云城 ,同和,VR看装修 房本满两年,0,26,4室2厅,105.93平米,南,精装,32层,塔楼,,4750000.0,44841
金域蓝湾 舒适四房 新装修保新净,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满两年 随时看房,1,10个月以前发布,4室1厅,90.04平米,西南东北,精装,低楼层(共19层),塔楼,2008年,4280000.0,47535
同和地铁 旁次新房准满五唯一   楼层好 绿化好,越秀星汇云城 ,同和,VR看装修 房本满五年,2,一年前发布,4室2厅,105.54平米,南,简装,32层,塔楼,,4800000.0,45481
望花园电梯中层，楼栋位置好很安静，采光充足,越秀星汇云城 ,同和,VR房源 房本满两年,2,一年前发布,4室2厅,98平米,南,精装,30层,塔楼,,4980000.0,50817
城西花园 高层南向 电梯房 阳光充足 视野开阔,城西花园 ,金沙洲,近地铁 VR看装修 房本满五年,1,2个月以前发布,1室0厅,30.93平米,南,简装,高楼层(共9层),塔楼,1999年,680000.0,21986
此房屋满五年少税费，高层采光好，产权清晰,城西花园 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,0,一年前发布,1室1厅,30.19平米,南,其他,高楼层(共9层),塔楼,1999年,960000.0,31799
城西花园 小区环境好 交通便利,城西花园 ,金沙洲,近地铁 VR房源 房本满两年,0,8个月以前发布,1室0厅,24.44平米,南,简装,中楼层(共9层),塔楼,1999年,800000.0,32734
明月金岸四房两卫 南向无遮挡视野开阔 精装修 保养好,明月金岸花园 ,金沙洲,近地铁 VR看装修 房本满五年,3,一年前发布,4室1厅,160.56平米,南,精装,15层,塔楼,2012年,4950000.0,30830
金满家园 一房一厅 户型方正 低楼层,金满家园 ,金沙洲,近地铁 VR房源 房本满五年,2,7个月以前发布,1室1厅,31.86平米,东,其他,低楼层(共10层),塔楼,1998年,700000.0,21972
近地/铁，交通便利，房子保养新，配套完善,金满花园 ,金沙洲,近地铁 VR看装修,2,1个月以前发布,1室1厅,37.1平米,西南,其他,中楼层(共10层),塔楼,2000年,730000.0,19677
南向一房一厅 户型方正 采光好 随时看房,金满花园 ,金沙洲,近地铁 VR看装修 房本满五年,0,4个月以前发布,1室1厅,34.96平米,东南南,精装,高楼层(共10层),塔楼,2000年,875000.0,25029
房子满五年，环境优美，安静 ，花园正中.户型方正,城西花园 ,金沙洲,近地铁 VR房源 房本满五年,1,3个月以前发布,1室1厅,48平米,东南,其他,低楼层(共7层),塔楼,1999年,950000.0,19792
金沙洲 城西花园 房子过5唯一 无按揭 产权清晰,城西花园 ,金沙洲,近地铁 VR看装修 房本满五年,14,7个月以前发布,1室0厅,30.19平米,东南,简装,低楼层(共9层),塔楼,1999年,650000.0,21531
金满花园 小面积单位 总*低80*,金满花园 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,121,一年前发布,1室1厅,37.02平米,东南,简装,低楼层(共10层),塔楼,,790000.0,21340
星汇金沙雅筑 东南向中高层 户型方正 南北对流,星汇金沙雅筑 ,金沙洲,近地铁 VR看装修 房本满五年,13,一年前发布,4室2厅,130.01平米,南北,精装,高楼层(共29层),塔楼,2013年,4950000.0,38074
星汇金沙雅筑  高层四房 成熟小区 近地铁 看房方便,星汇金沙雅筑 ,金沙洲,近地铁 VR看装修 房本满五年,13,一年前发布,4室2厅,152.46平米,南,精装,高楼层(共32层),塔楼,2013年,4800000.0,31484
星汇大阳台四房 保养好  望花园,星汇金沙雅筑 ,金沙洲,近地铁 VR看装修 房本满五年,1,一年前发布,4室2厅,149.61平米,东南,精装,中楼层(共29层),塔楼,2013年,4880000.0,32619
星汇金沙雅筑 中高层南向四房满五唯一少税费 看花园,星汇金沙雅筑 ,金沙洲,近地铁 VR看装修 房本满五年,0,4个月以前发布,4室1厅,150.1平米,南,精装,高楼层(共29层),塔楼,2013年,4600000.0,30647
金满花园 方正一房 温馨安静 格局方正 通风采光好,金满花园 ,金沙洲,近地铁 VR房源 房本满五年,2,一年前发布,1室1厅,40.13平米,东南,其他,高楼层(共10层),塔楼,2000年,700000.0,17444
金沙洲地铁口 金满家园 出行便利,金满家园 ,金沙洲,近地铁 VR看装修 房本满五年,8,11个月以前发布,1室1厅,32.03平米,南,其他,中楼层(共9层),塔楼,2000年,600000.0,18733
满5年唯一 配套成熟 采光好 安静望花园,城西花园 ,金沙洲,近地铁 VR房源 房本满五年,3,4个月以前发布,1室1厅,31.05平米,东南,其他,中楼层(共7层),塔楼,1999年,680000.0,21901
房子保养好 环境优美，安静 ，花园正中.户型方正.,城西花园 ,金沙洲,近地铁 VR房源 房本满五年,3,3个月以前发布,1室1厅,37.73平米,东南南,简装,中楼层(共9层),塔楼,1999年,950000.0,25179
西子湾，四房两卫，看房方便，中高层，南向 一线江景,保利西子湾 ,金沙洲,近地铁 VR房源 房本满五年 随时看房,1,4个月以前发布,4室1厅,146.38平米,东南,精装,高楼层(共18层),塔楼,2008年,5000000.0,34158
金沙洲 一房一厅 金满苑 近地铁 房子方正,金满花园 ,金沙洲,近地铁 VR房源 房本满五年,8,一年前发布,1室1厅,31.38平米,南,精装,中楼层(共10层),塔楼,2000年,970000.0,30912
星汇金沙雅筑 证过五年 南向望花园,星汇金沙雅筑 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,25,一年前发布,4室2厅,150.98平米,东南,精装,高楼层(共32层),塔楼,2013年,4700000.0,31130
城西花园方正1房1厅 诚意出 近地铁,城西花园 ,金沙洲,近地铁 VR房源 房本满五年,0,1个月以前发布,1室1厅,43.17平米,东南,其他,中楼层(共9层),1999年,塔楼,980000.0,22701
星汇金沙雅筑 证过五年 南向望花园,星汇金沙雅筑 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,25,一年前发布,4室2厅,150.98平米,东南,精装,高楼层(共32层),2013年,塔楼,4700000.0,31130
此房保养好，通风采光好，近地铁，生活便利,城西花园 ,金沙洲,近地铁 VR看装修 房本满五年,4,一年前发布,1室1厅,24.44平米,东南,精装,低楼层(共9层),1999年,塔楼,600000.0,24550
业主换房，诚心卖，南向看花园，舒适安静，随时可看,城西花园 ,金沙洲,近地铁 VR房源 房本满五年,5,一年前发布,1室1厅,24.45平米,南,其他,高楼层(共9层),1999年,塔楼,750000.0,30675
房子楼层低，装修好 朝向好  横沙地铁口,城西花园 ,金沙洲,近地铁 VR看装修 房本满两年,1,7个月以前发布,1室0厅,30.18平米,南,其他,低楼层(共9层),1999年,塔楼,870000.0,28828
金域蓝湾 方正4房 南北对流 保养好.,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,30,一年前发布,4室2厅,132.7平米,东北,精装,中楼层(共19层),2008年,塔楼,4650000.0,35042
房子是正规一房一厅低层的精装装修，客厅宽敞采光好,金满花园 ,金沙洲,近地铁 VR房源 房本满五年,0,10个月以前发布,1室1厅,32.67平米,西北,精装,低楼层(共10层),,塔楼,750000.0,22957
配套成熟 地铁口 精装修 采光好,保利金沙大都汇 ,金沙洲,近地铁,4,6个月以前发布,1室2厅,49平米,北,精装,低楼层(共22层),,塔楼,820000.0,16735
白云区 金沙洲 金域蓝湾 大四房 中高层望江 南北对流,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,6,一年前发布,4室2厅,132.7平米,东北,精装,中楼层(共19层),2008年,塔楼,4980000.0,37529
本房满五，通风对流，可以望珠江和白云山,星汇金沙雅筑 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,32,一年前发布,4室2厅,152.46平米,东南,精装,高楼层(共32层),2013年,塔楼,4950000.0,32468
富力碧涛湾 少有顶复 朝向视野通风很好  看房随时,富力碧涛湾 ,罗冲围,近地铁 VR房源 房本满五年,6,7个月以前发布,4室2厅,166.19平米,南,精装,高楼层(共11层),2003年,塔楼,4880000.0,29364
房子满五年唯一，户型好，。电梯一房,城西花园 ,金沙洲,近地铁 VR看装修 房本满五年,3,3个月以前发布,1室1厅,37平米,东南西南,简装,中楼层(共9层),1999年,塔楼,900000.0,24325
越秀星汇一期 大四房 南向户型好 小区新环境好,星汇金沙雅筑 ,金沙洲,近地铁 VR看装修 房本满五年,0,7个月以前发布,4室2厅,152.16平米,东南,其他,低楼层(共29层),2013年,塔楼,4800000.0,31546
城西花园方正小户型，采光装修好。,城西花园 ,金沙洲,近地铁 VR房源 房本满五年,45,一年前发布,1室1厅,25平米,南东南,其他,中楼层(共9层),1999年,塔楼,530000.0,21200
城西花园 一房一卫 东向采光通风好 无抵押,城西花园 ,金沙洲,近地铁 VR房源 房本满五年,0,2个月以前发布,1室2厅,43.21平米,东,精装,低楼层(共9层),1999年,塔楼,990000.0,22912
此房满五，采光通风好，中楼层，南向，视野开阔,松南路 ,罗冲围,近地铁 VR看装修 房本满五年 随时看房,3,3个月以前发布,1室1厅,37.78平米,东南,简装,中楼层(共8层),,暂无数据,650000.0,17205
此房满五不唯一 采光好交通便利户型400  双证,家和东湖映月 ,龙归,近地铁 VR看装修 房本满五年,0,一年前发布,4室2厅,95.85平米,南,精装,低楼层(共33层),2012年,塔楼,2700000.0,28170
金域蓝湾三房 高楼层 东北向 大阳台,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,0,3个月以前发布,3室2厅,106.1平米,东北,其他,高楼层(共25层),2008年,塔楼,4580000.0,43167
金域蓝湾，户型格局方正实用，空间紧凑，一步到位,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,0,一年前发布,3室2厅,101.24平米,东北,其他,中楼层(共25层),2008年,塔楼,4980000.0,49191
B区高层 保养好 户型方正 过五年,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,23,一年前发布,3室2厅,97.16平米,东,其他,高楼层(共34层),2008年,塔楼,5000000.0,51462
小区中间位中层安静望花园，过五唯一无户口，总体8分,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,0,一年前发布,3室2厅,101.24平米,东北,精装,中楼层(共25层),2008年,塔楼,4700000.0,46425
金域蓝湾 三期高层望江 三房两卫 户型方正,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满两年,2,一年前发布,3室1厅,93.37平米,东北,精装,高楼层(共34层),2008年,塔楼,4600000.0,49267
白云区 金域蓝湾 近地铁 B区大阳台三房 满五唯一,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,0,一年前发布,3室2厅,101.24平米,东北,精装,中楼层(共25层),2008年,塔楼,5000000.0,49388
蓝湾B区高层东南安静望江望园过五免重税,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,15,一年前发布,3室2厅,101.64平米,东南,精装,高楼层(共25层),2008年,塔楼,4990000.0,49095
蓝湾三期 望江3房  高楼层 自住保养好,金域蓝湾 ,金沙洲,近地铁 VR房源 房本满两年,1,5个月以前发布,3室2厅,93.74平米,东东北,精装,高楼层(共34层),2008年,塔楼,4900000.0,52273
东湖映月，近地铁 4房2厅通风采光好，满二,家和东湖映月 ,龙归,近地铁 VR房源 房本满五年,2,一年前发布,4室1厅,95.92平米,东南,其他,高楼层(共33层),2012年,塔楼,2690000.0,28045
御金沙大三房两卫 飞机户型 采光好 房子通透舒适,御金沙 ,金沙洲,近地铁 VR看装修 房本满两年 随时看房,8,11个月以前发布,3室2厅,116.97平米,东南,精装,中楼层(共16层),2014年,塔楼,3350000.0,28640
御金沙 看花园 安静大三房 户型好 交通便利,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,1,8个月以前发布,3室2厅,128.21平米,东南,其他,中楼层(共25层),2011年,塔楼,4200000.0,32759
御金沙鼎峰别墅 单边位置采带前后花园+大天台装修精美,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,7,一年前发布,7室3厅,279平米,东南,精装,3层,2015年,塔楼,30000000.0,107527
此房格局方正，大两房，安静，无遮挡采光好,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,0,一年前发布,2室1厅,85.85平米,西南,其他,低楼层(共23层),2014年,塔楼,4300000.0,50088
金沙洲御金沙 刚需实用两房精装修 采光好,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,1,一年前发布,2室1厅,86.86平米,南,其他,低楼层(共23层),2014年,塔楼,3200000.0,36841
保养好，近地铁，位置优越，值得入手,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,12,一年前发布,3室2厅,128.13平米,东,精装,高楼层(共25层),2011年,塔楼,5600000.0,43706
龙归城 小户型 刚需上车 一房一厅,静心林语园 ,龙归,近地铁 VR房源 房本满两年,10,9个月以前发布,1室1厅,35.73平米,东,简装,低楼层(共33层),,塔楼,660000.0,18472
御金沙两房 户型方正实用 保养新 明厨明卫 证满五年,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,1,一年前发布,2室1厅,84.23平米,西南,其他,低楼层(共23层),2014年,塔楼,3600000.0,42741
御金沙 东南高层 双地铁 环境安静,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,1,一年前发布,3室2厅,121.26平米,南,其他,高楼层(共25层),,塔楼,5450000.0,44945
御金沙 高层两房 视野开阔 交通便利 配套成熟,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,0,4个月以前发布,2室2厅,84.23平米,西北,精装,高楼层(共23层),2014年,塔楼,3480000.0,41316
御金沙方正2房  满五年  诚意出,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,0,6个月以前发布,2室1厅,85平米,南,其他,高楼层(共16层),2012年,塔楼,3500000.0,41177
户型方正格局通透单边位高层带入户花,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,0,9个月以前发布,2室1厅,84.26平米,东北,其他,中楼层(共23层),2014年,塔楼,3100000.0,36791
高层方正两房，满五唯一 保养新，俯瞰浔峰山景色,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,0,一年前发布,2室1厅,84.26平米,西北,精装,高楼层(共23层),2014年,塔楼,3800000.0,45099
房子保养好，地铁6号线浔峰岗旁边，自带广附,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,1,10个月以前发布,2室1厅,84.7平米,南北,其他,高楼层(共23层),2014年,塔楼,3000000.0,35420
御金沙 望花园 安静舒适 交通方便,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,56,一年前发布,2室2厅,85平米,西北,精装,高楼层(共23层),2014年,塔楼,4050000.0,47648
御金沙 高层三房两卫 东向自住保养好,御金沙 ,金沙洲,近地铁 VR房源 房本满五年 随时看房,11,8个月以前发布,3室1厅,110.94平米,东东北,精装,高楼层(共23层),2014年,塔楼,3550000.0,32000
